Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	315451	319413	3963	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	LysR family transcriptional regulator CDS	CDS	315279	316160	882	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	315279	316160	882	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutR CDS	CDS	314773	315411	639	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutR gene	gene	314773	315411	639	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpD CDS	CDS	314643	315452	810	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpD gene	gene	314643	315452	810	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gcvP CDS	CDS	313889	316762	2874	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gcvP gene	gene	313889	316762	2874	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	sotB CDS	CDS	313750	314940	1191	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	sotB gene	gene	313750	314940	1191	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	acetaldehyde dehydrogenase CDS	CDS	313696	314646	951	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	313696	314646	951	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutA CDS	CDS	313394	314485	1092	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutA gene	gene	313394	314485	1092	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marC CDS	CDS	313060	313725	666	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marC gene	gene	313060	313725	666	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutB CDS	CDS	312702	313397	696	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutB gene	gene	312702	313397	696	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpE CDS	CDS	312686	313699	1014	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpE gene	gene	312686	313699	1014	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marR CDS	CDS	312414	312848	435	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marR gene	gene	312414	312848	435	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutC CDS	CDS	312304	312690	387	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutC gene	gene	312304	312690	387	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	bglA 2 CDS	CDS	312290	313723	1434	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	bglA 2 gene	gene	312290	313723	1434	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marA CDS	CDS	312010	312393	384	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marA gene	gene	312010	312393	384	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	ASCH domain-containing protein CDS	CDS	311934	312245	312	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	311934	312245	312	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marB CDS	CDS	311760	311978	219	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	marB gene	gene	311760	311978	219	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutD CDS	CDS	311496	312296	801	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutD gene	gene	311496	312296	801	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpT CDS	CDS	311299	312510	1212	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	mhpT gene	gene	311299	312510	1212	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	hlyIII CDS	CDS	311111	311770	660	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	hlyIII gene	gene	311111	311770	660	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutE CDS	CDS	310896	311486	591	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutE gene	gene	310896	311486	591	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	hypothetical protein CDS	CDS	310658	311197	540	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	310658	311197	540	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutF CDS	CDS	310391	310885	495	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutF gene	gene	310391	310885	495	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	6-phospho-beta-glucosidase CDS	CDS	310264	311703	1440	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	310264	311703	1440	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	tRNA-modifying protein YgfZ CDS	CDS	310054	311034	981	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	310054	311034	981	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	frmB 1 CDS	CDS	309598	310431	834	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	frmB 1 gene	gene	309598	310431	834	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	cptB CDS	CDS	309545	309811	267	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	cptB gene	gene	309545	309811	267	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	toxin CptA CDS	CDS	309157	309564	408	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	309157	309564	408	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutG CDS	CDS	309042	310370	1329	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	rutG gene	gene	309042	310370	1329	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	putative cytoplasmic protein CDS	CDS	308786	308959	174	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	308786	308959	174	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	fldB CDS	CDS	308596	309117	522	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	fldB gene	gene	308596	309117	522	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	porin CDS	CDS	308567	310240	1674	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	308567	310240	1674	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	S-(hydroxymethyl)glutathione dehydrogenase CDS	CDS	308396	309505	1110	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	308396	309505	1110	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celC 2 CDS	CDS	308201	308512	312	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celC 2 gene	gene	308201	308512	312	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	transcriptional regulator CDS	CDS	308086	308361	276	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	308086	308361	276	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	wrbA CDS	CDS	307817	308413	597	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	wrbA gene	gene	307817	308413	597	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	xerD 1 CDS	CDS	307588	308484	897	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	xerD 1 gene	gene	307588	308484	897	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	yccJ-like family protein CDS	CDS	307569	307796	228	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	307569	307796	228	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	outer membrane protein CDS	CDS	307124	307897	774	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	307124	307897	774	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	dsbC CDS	CDS	306853	307563	711	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	dsbC gene	gene	306853	307563	711	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celB 2 CDS	CDS	306851	308173	1323	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celB 2 gene	gene	306851	308173	1323	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	acetyltransferase CDS	CDS	306598	307122	525	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	306598	307122	525	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celA 2 CDS	CDS	306425	306736	312	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	celA 2 gene	gene	306425	306736	312	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	agp CDS	CDS	306290	307531	1242	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	agp gene	gene	306290	307531	1242	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	yidP CDS	CDS	305528	306226	699	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	yidP gene	gene	305528	306226	699	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	family 2 glycosyl transferase CDS	CDS	305367	306563	1197	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	305367	306563	1197	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	recJ CDS	CDS	305114	306847	1734	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	recJ gene	gene	305114	306847	1734	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cbpA CDS	CDS	304835	305755	921	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cbpA gene	gene	304835	305755	921	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	PIG-L family deacetylase CDS	CDS	304686	305357	672	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	304686	305357	672	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	eamA CDS	CDS	304584	305483	900	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	eamA gene	gene	304584	305483	900	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cbpM CDS	CDS	304530	304835	306	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cbpM gene	gene	304530	304835	306	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	prfB CDS	CDS	303925	304806	882	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	prfB gene	gene	303925	304806	882	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torD CDS	CDS	303676	304275	600	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torD gene	gene	303676	304275	600	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	transporter CDS	CDS	303202	304389	1188	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	303202	304389	1188	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	tauA CDS	CDS	303116	304078	963	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	tauA gene	gene	303116	304078	963	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	membrane protein CDS	CDS	302980	303075	96	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	302980	303075	96	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	lysine--tRNA ligase CDS	CDS	302398	303915	1518	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	302398	303915	1518	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	tauB CDS	CDS	302336	303103	768	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	tauB gene	gene	302336	303103	768	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	diguanylate cyclase CDS	CDS	301871	302761	891	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	301871	302761	891	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	idi CDS	CDS	301807	302355	549	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	idi gene	gene	301807	302355	549	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	putative membrane protein CDS	CDS	301559	301684	126	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	301559	301684	126	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	taurine ABC transporter permease CDS	CDS	301512	302339	828	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	301512	302339	828	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torA CDS	CDS	301133	303679	2547	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torA gene	gene	301133	303679	2547	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	taurine dioxygenase CDS	CDS	300664	301515	852	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	300664	301515	852	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	uric acid transporter UacT CDS	CDS	300109	301557	1449	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	300109	301557	1449	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torC CDS	CDS	299961	301133	1173	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torC gene	gene	299961	301133	1173	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	hemB CDS	CDS	299650	300624	975	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	hemB gene	gene	299650	300624	975	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	dcp CDS	CDS	299319	301364	2046	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	dcp gene	gene	299319	301364	2046	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torR CDS	CDS	299139	299831	693	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torR gene	gene	299139	299831	693	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	ydfG 1 CDS	CDS	298436	299182	747	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	ydfG 1 gene	gene	298436	299182	747	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torT CDS	CDS	298138	299166	1029	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torT gene	gene	298138	299166	1029	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	oxidoreductase Fe-S subunit/nucleotide-binding subunit CDS	CDS	297754	299673	1920	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	297754	299673	1920	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	GntR family transcriptional regulator CDS	CDS	297661	298347	687	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	297661	298347	687	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	putative selenoprotein ydfZ CDS	CDS	297280	297483	204	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	297280	297483	204	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	oxidoreductase CDS	CDS	297266	297754	489	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	297266	297754	489	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	outer membrane autotransporter barrel domain-containing protein CDS	CDS	296175	299123	2949	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	296175	299123	2949	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	pbuG 1 CDS	CDS	295863	297230	1368	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	pbuG 1 gene	gene	295863	297230	1368	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	uxuB 1 CDS	CDS	295784	297244	1461	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	uxuB 1 gene	gene	295784	297244	1461	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	transcriptional regulator CDS	CDS	295466	296089	624	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	295466	296089	624	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torS CDS	CDS	295323	298010	2688	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	torS gene	gene	295323	298010	2688	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	guanine deaminase CDS	CDS	294511	295827	1317	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	294511	295827	1317	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	ydfJ 1 CDS	CDS	294328	295695	1368	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	ydfJ 1 gene	gene	294328	295695	1368	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ampH CDS	CDS	294308	295465	1158	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ampH gene	gene	294308	295465	1158	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	electron transporter YccM CDS	CDS	294167	295240	1074	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	294167	295240	1074	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	hypothetical protein CDS	CDS	294161	294262	102	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	294161	294262	102	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	protein GnsA CDS	CDS	293945	294118	174	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	293945	294118	174	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cspA 3 CDS	CDS	293339	293551	213	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	cspA 3 gene	gene	293339	293551	213	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	rspB CDS	CDS	293251	294270	1020	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	rspB gene	gene	293251	294270	1020	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	xanthine permease XanQ CDS	CDS	293093	294493	1401	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	293093	294493	1401	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	sbmA CDS	CDS	292736	293956	1221	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	sbmA gene	gene	292736	293956	1221	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	threonine-rich inner membrane protein gfcA CDS	CDS	292095	292400	306	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	292095	292400	306	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	starvation-sensing protein RspA CDS	CDS	292025	293239	1215	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	292025	293239	1215	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	microcin transporter CDS	CDS	291629	292723	1095	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	291629	292723	1095	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	Putative membrane spanning protein CDS	CDS	291493	291819	327	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	291493	291819	327	forward
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	regulator CDS	CDS	291344	291988	645	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	291344	291988	645	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	membrane protein CDS	CDS	291262	291570	309	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	291262	291570	309	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	hypothetical protein CDS	CDS	291017	291358	342	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	291017	291358	342	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	hypothetical protein CDS	CDS	290790	291002	213	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	290790	291002	213	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	O-antigen capsule production periplasmic protein CDS	CDS	290601	291347	747	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	290601	291347	747	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	speG CDS	CDS	290422	290982	561	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	speG gene	gene	290422	290982	561	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	xdhD CDS	CDS	290058	292928	2871	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	xdhD gene	gene	290058	292928	2871	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	lipoprotein CDS	CDS	289673	290419	747	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	289673	290419	747	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ddl 1 CDS	CDS	289672	290766	1095	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	ddl 1 gene	gene	289672	290766	1095	forward
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	hypothetical protein CDS	CDS	289296	289601	306	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	289296	289601	306	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	ygfM CDS	CDS	289282	290061	780	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	ygfM gene	gene	289282	290061	780	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	anti-adapter protein IraP CDS	CDS	288949	289209	261	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	288949	289209	261	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	O-antigen capsule production periplasmic protein CDS	CDS	288505	290601	2097	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	288505	290601	2097	reverse
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	protein SsnA CDS	CDS	287903	289231	1329	forward
ESC_JB6296AA_AS_NODE_3_length_345215_cov_9.413366	gene	gene	287903	289231	1329	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	hsdR 1 CDS	CDS	287885	291148	3264	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	hsdR 1 gene	gene	287885	291148	3264	forward
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	phoA CDS	CDS	287433	288848	1416	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	phoA gene	gene	287433	288848	1416	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	wza 1 CDS	CDS	287320	288480	1161	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	wza 1 gene	gene	287320	288480	1161	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	phosphate starvation-inducible protein PsiF CDS	CDS	286994	287314	321	reverse
ESC_JB6296AA_AS_NODE_4_length_321218_cov_9.309749	gene	gene	286994	287314	321	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	protein-tyrosine-phosphatase CDS	CDS	286886	287332	447	reverse
ESC_JB6296AA_AS_NODE_2_length_347419_cov_9.234094	gene	gene	286886	287332	447	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	dimethyl sulfoxide reductase subunit A CDS	CDS	286671	289097	2427	reverse
ESC_JB6296AA_AS_NODE_1_length_376926_cov_8.210482	gene	gene	286671	289097	2427	reverse
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	hsdS 1 CDS	CDS	286596	287888	1293	forward
ESC_JB6296AA_AS_NODE_5_length_291749_cov_9.679207	hsdS 1 gene	gene	286596	287888	1293	forward
