Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	rpsA gene	gene	85368	87041	1674	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	hypothetical protein CDS	CDS	85154	86083	930	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	gene	gene	85154	86083	930	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	ihfB CDS	CDS	84924	85208	285	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	ihfB gene	gene	84924	85208	285	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	torZ CDS	CDS	84803	87232	2430	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	torZ gene	gene	84803	87232	2430	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	84788	85219	432	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	84788	85219	432	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gcl CDS	CDS	84652	86433	1782	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gcl gene	gene	84652	86433	1782	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	acetolactate synthase isozyme 3 large subunit CDS	CDS	84587	86311	1725	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	84587	86311	1725	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	prophage protein CDS	CDS	84571	84798	228	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	84571	84798	228	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	protein tas CDS	CDS	84308	85348	1041	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	84308	85348	1041	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	nrdA 1 CDS	CDS	84233	86518	2286	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	nrdA 1 gene	gene	84233	86518	2286	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ilvH 1 CDS	CDS	84093	84584	492	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ilvH 1 gene	gene	84093	84584	492	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	lipoprotein CDS	CDS	83982	84200	219	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	83982	84200	219	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	83899	84510	612	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	83899	84510	612	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	83817	83921	105	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	83817	83921	105	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	fumC CDS	CDS	83754	85157	1404	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	fumC gene	gene	83754	85157	1404	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	allR CDS	CDS	83747	84562	816	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	allR gene	gene	83747	84562	816	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	tRNA 5-methoxyuridine(34) synthase CmoB CDS	CDS	83667	84638	972	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	83667	84638	972	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	allA CDS	CDS	83187	83669	483	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	allA gene	gene	83187	83669	483	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	membrane protein CDS	CDS	83131	83844	714	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	83131	83844	714	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	comEC 2 CDS	CDS	83130	84716	1587	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	comEC 2 gene	gene	83130	84716	1587	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	tRNA (uridine-5-oxyacetic acid methyl ester)(34)synthase TrmP CDS	CDS	82927	83670	744	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	82927	83670	744	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	DNA-binding transcriptional regulator FruR CDS	CDS	82909	83913	1005	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	82909	83913	1005	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	EaeI restriction endonuclease CDS	CDS	82827	83783	957	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	82827	83783	957	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	ppc CDS	CDS	82536	85187	2652	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	ppc gene	gene	82536	85187	2652	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	EaeI methyltransferase beta subunit CDS	CDS	82515	82757	243	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	82515	82757	243	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	membrane protein CDS	CDS	82491	82886	396	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	82491	82886	396	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	comEC 1 CDS	CDS	82457	83149	693	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	comEC 1 gene	gene	82457	83149	693	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	mutH CDS	CDS	82373	83062	690	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	mutH gene	gene	82373	83062	690	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	hypothetical protein CDS	CDS	82041	82187	147	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	82041	82187	147	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	HTH-type transcriptional activator AllS CDS	CDS	82031	82957	927	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	82031	82957	927	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	fumA CDS	CDS	81965	83611	1647	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	fumA gene	gene	81965	83611	1647	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gp61 CDS	CDS	81936	83816	1881	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	81936	83816	1881	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	mraZ CDS	CDS	81849	82307	459	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	mraZ gene	gene	81849	82307	459	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	hypothetical protein CDS	CDS	81620	82438	819	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	81620	82438	819	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	transposase CDS	CDS	81379	81477	99	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	81379	81477	99	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	nudH CDS	CDS	81158	81688	531	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	nudH gene	gene	81158	81688	531	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	isochorismatase CDS	CDS	81057	81623	567	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	81057	81623	567	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	replication protein CDS	CDS	80965	81825	861	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	80965	81825	861	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	mraW CDS	CDS	80906	81847	942	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	mraW gene	gene	80906	81847	942	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	selU CDS	CDS	80868	81962	1095	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	selU gene	gene	80868	81962	1095	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	80826	80972	147	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	80826	80972	147	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	msbA CDS	CDS	80672	82420	1749	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	msbA gene	gene	80672	82420	1749	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	eptC CDS	CDS	80621	82354	1734	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	eptC gene	gene	80621	82354	1734	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	manA CDS	CDS	80591	81766	1176	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	manA gene	gene	80591	81766	1176	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ftsL CDS	CDS	80544	80909	366	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ftsL gene	gene	80544	80909	366	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	transcriptional regulator CDS	CDS	80500	80793	294	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	80500	80793	294	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	transposase CDS	CDS	80438	80956	519	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	80438	80956	519	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	regulatory protein cro CDS	CDS	80181	80381	201	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	80181	80381	201	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	transposase CDS	CDS	80092	80418	327	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	80092	80418	327	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	yfaL CDS	CDS	79785	83537	3753	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	yfaL gene	gene	79785	83537	3753	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	transposase CDS	CDS	79766	80092	327	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	79766	80092	327	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	lpxK CDS	CDS	79689	80675	987	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	lpxK gene	gene	79689	80675	987	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	AraC family transcriptional regulator CDS	CDS	79555	80406	852	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	79555	80406	852	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	repressor CDS	CDS	79367	80080	714	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	79367	80080	714	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	lipoprotein CDS	CDS	79297	79455	159	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	79297	79455	159	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	fructose-like phosphotransferase enzyme IIB component 3 CDS	CDS	79227	79568	342	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	79227	79568	342	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	hypothetical protein CDS	CDS	78982	80490	1509	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	gene	gene	78982	80490	1509	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	aspS CDS	CDS	78975	80747	1773	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	aspS gene	gene	78975	80747	1773	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase CDS	CDS	78935	79657	723	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gene	gene	78935	79657	723	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	ptsP CDS	CDS	78899	81145	2247	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	ptsP gene	gene	78899	81145	2247	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	hypothetical protein CDS	CDS	78864	79652	789	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	78864	79652	789	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ftsI CDS	CDS	78762	80528	1767	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	ftsI gene	gene	78762	80528	1767	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	78738	79217	480	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	78738	79217	480	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	hypothetical protein CDS	CDS	78420	78851	432	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	78420	78851	432	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	NUDIX pyrophosphatase CDS	CDS	78405	78914	510	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	78405	78914	510	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pflA 1 CDS	CDS	78347	79225	879	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pflA 1 gene	gene	78347	79225	879	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	trm112p-like family protein CDS	CDS	78186	78368	183	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	78186	78368	183	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	hypothetical protein CDS	CDS	78004	79551	1548	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	78004	79551	1548	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	lgt CDS	CDS	77873	78748	876	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	lgt gene	gene	77873	78748	876	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	77809	78741	933	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	77809	78741	933	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	ABC transporter permease CDS	CDS	77742	80156	2415	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	77742	80156	2415	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidC CDS	CDS	77672	78937	1266	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidC gene	gene	77672	78937	1266	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	transcriptional regulator CDS	CDS	77636	78376	741	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	77636	78376	741	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	kdsB CDS	CDS	77443	78189	747	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	kdsB gene	gene	77443	78189	747	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	phosphoglucomutase CDS	CDS	77442	79082	1641	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	77442	79082	1641	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	murE CDS	CDS	77288	78775	1488	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	murE gene	gene	77288	78775	1488	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	crossover junction endodeoxyribonuclease RuvC CDS	CDS	77080	77601	522	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	77080	77601	522	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	thyA CDS	CDS	77072	77866	795	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	thyA gene	gene	77072	77866	795	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	ABC transporter ATP-binding protein CDS	CDS	77059	77745	687	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	77059	77745	687	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	antitermination protein CDS	CDS	76989	77315	327	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	76989	77315	327	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	seqA CDS	CDS	76871	77416	546	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	seqA gene	gene	76871	77416	546	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	Restriction inhibitor protein ral CDS	CDS	76710	76910	201	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	76710	76910	201	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	hypothetical protein CDS	CDS	76476	77078	603	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	76476	77078	603	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	arylesterase CDS	CDS	76465	77058	594	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	76465	77058	594	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	hypothetical protein CDS	CDS	76417	76887	471	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	76417	76887	471	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	protein kinase-like domain protein CDS	CDS	76396	77289	894	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	76396	77289	894	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidB CDS	CDS	76260	77633	1374	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidB gene	gene	76260	77633	1374	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gyrA CDS	CDS	76161	78788	2628	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gyrA gene	gene	76161	78788	2628	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pflD 2 CDS	CDS	76084	78381	2298	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pflD 2 gene	gene	76084	78381	2298	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	murF CDS	CDS	75933	77291	1359	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	murF gene	gene	75933	77291	1359	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	ybfF CDS	CDS	75922	76686	765	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	ybfF gene	gene	75922	76686	765	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	ppdB CDS	CDS	75863	76426	564	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	ppdB gene	gene	75863	76426	564	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	fructose-like phosphotransferase enzyme IIB component 2 CDS	CDS	75713	76033	321	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	75713	76033	321	forward
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	oxidoreductase, short chain dehydrogenase/reductase family CDS	CDS	75666	76436	771	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	75666	76436	771	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	envelope biogenesis factor ElyC CDS	CDS	75640	76419	780	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	75640	76419	780	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	Holliday junction ATP-dependent DNA helicase RuvA CDS	CDS	75590	76201	612	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	75590	76201	612	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	cell envelope biogenesis protein TolA CDS	CDS	75566	76534	969	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	75566	76534	969	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	LexA-regulated protein, CopB family CDS	CDS	75489	75851	363	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	75489	75851	363	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	hypothetical protein CDS	CDS	75459	75866	408	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	75459	75866	408	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	regulatory protein CIII, partial CDS	CDS	75371	75541	171	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	75371	75541	171	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	putative host killing protein Kil of prophage CP-933V CDS	CDS	75289	75402	114	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	75289	75402	114	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	hypothetical protein CDS	CDS	75151	75474	324	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	75151	75474	324	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	hypothetical protein CDS	CDS	75104	75292	189	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	75104	75292	189	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	phospho-N-acetylmuramoyl-pentapeptide- transferase CDS	CDS	74857	75939	1083	reverse
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	74857	75939	1083	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	flavodoxin-1 CDS	CDS	74819	75349	531	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	74819	75349	531	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	co-chaperone YbbN CDS	CDS	74751	75605	855	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	gene	gene	74751	75605	855	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	smtA CDS	CDS	74719	75504	786	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	smtA gene	gene	74719	75504	786	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	fructose-like permease IIC component 2 CDS	CDS	74619	75698	1080	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	74619	75698	1080	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	ruvB CDS	CDS	74571	75581	1011	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	ruvB gene	gene	74571	75581	1011	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidA CDS	CDS	74452	76263	1812	forward
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	uidA gene	gene	74452	76263	1812	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	ATP-binding protein CDS	CDS	74415	75095	681	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	74415	75095	681	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	hypothetical protein CDS	CDS	74324	76012	1689	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gene	gene	74324	76012	1689	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	transcriptional repressor CDS	CDS	74084	74530	447	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	74084	74530	447	reverse
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	rsmI CDS	CDS	74005	74865	861	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	rsmI gene	gene	74005	74865	861	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	hypothetical protein CDS	CDS	73944	74327	384	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gene	gene	73944	74327	384	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	iron export ABC transporter permease subunit FetB CDS	CDS	73909	74688	780	forward
